user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,table_title,source_name
2,Commercial,Y,2018,GASC_LOCAL,Terajoule,12368.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2018,GASC_LOCAL,Terajoule,1717.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201803,GASC_LOCAL,Terajoule,8953.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201803,GASC_LOCAL,Terajoule,5068.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201803,GASC_LOCAL,Terajoule,3425.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201803,GASC_LOCAL,Terajoule,460.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201806,GASC_LOCAL,Terajoule,7205.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201806,GASC_LOCAL,Terajoule,3685.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201806,GASC_LOCAL,Terajoule,3096.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201806,GASC_LOCAL,Terajoule,424.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201809,GASC_LOCAL,Terajoule,6407.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201809,GASC_LOCAL,Terajoule,2989.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201809,GASC_LOCAL,Terajoule,2967.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201809,GASC_LOCAL,Terajoule,451.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201812,GASC_LOCAL,Terajoule,6985.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201812,GASC_LOCAL,Terajoule,3724.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201812,GASC_LOCAL,Terajoule,2880.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201812,GASC_LOCAL,Terajoule,381.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Y,2019,GASC_LOCAL,Terajoule,28712.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2019,GASC_LOCAL,Terajoule,15021.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2019,GASC_LOCAL,Terajoule,11867.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2019,GASC_LOCAL,Terajoule,1824.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201903,GASC_LOCAL,Terajoule,8520.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201903,GASC_LOCAL,Terajoule,4751.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201903,GASC_LOCAL,Terajoule,3311.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201903,GASC_LOCAL,Terajoule,458.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201906,GASC_LOCAL,Terajoule,7256.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201906,GASC_LOCAL,Terajoule,3735.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201906,GASC_LOCAL,Terajoule,3045.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201906,GASC_LOCAL,Terajoule,475.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201909,GASC_LOCAL,Terajoule,6182.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201909,GASC_LOCAL,Terajoule,2836.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201909,GASC_LOCAL,Terajoule,2858.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201909,GASC_LOCAL,Terajoule,487.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,201912,GASC_LOCAL,Terajoule,6754.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,201912,GASC_LOCAL,Terajoule,3697.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,201912,GASC_LOCAL,Terajoule,2653.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,201912,GASC_LOCAL,Terajoule,404.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Y,2020,GASC_LOCAL,Terajoule,27947.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2020,GASC_LOCAL,Terajoule,16684.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2020,GASC_LOCAL,Terajoule,9609.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2020,GASC_LOCAL,Terajoule,1653.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,202003,GASC_LOCAL,Terajoule,8297.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202003,GASC_LOCAL,Terajoule,4997.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202003,GASC_LOCAL,Terajoule,2811.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202003,GASC_LOCAL,Terajoule,490.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,202006,GASC_LOCAL,Terajoule,6868.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202006,GASC_LOCAL,Terajoule,4241.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202006,GASC_LOCAL,Terajoule,2262.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202006,GASC_LOCAL,Terajoule,365.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,202009,GASC_LOCAL,Terajoule,5637.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202009,GASC_LOCAL,Terajoule,3168.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202009,GASC_LOCAL,Terajoule,2073.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202009,GASC_LOCAL,Terajoule,396.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,202012,GASC_LOCAL,Terajoule,7145.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202012,GASC_LOCAL,Terajoule,4278.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202012,GASC_LOCAL,Terajoule,2464.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202012,GASC_LOCAL,Terajoule,403.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Y,2021,GASC_LOCAL,Terajoule,27677.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2021,GASC_LOCAL,Terajoule,16015.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2021,GASC_LOCAL,Terajoule,10066.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2021,GASC_LOCAL,Terajoule,1596.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
,Total,Q,202103,GASC_LOCAL,Terajoule,8151.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202103,GASC_LOCAL,Terajoule,5455.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202103,GASC_LOCAL,Terajoule,2300.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
