user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,period_month
3,Industrial,M,200212,GASC_LOCAL,Terajoule,77.0,,2002-12-01
,Total,M,200212,GASC_LOCAL,Terajoule,2215.0,,2002-12-01
2,Commercial,M,200301,ELEC_LOCAL,Terajoule,6142.0,,2003-01-01
1,Domestic,M,200301,ELEC_LOCAL,Terajoule,1884.0,,2003-01-01
3,Industrial,M,200301,ELEC_LOCAL,Terajoule,1117.0,,2003-01-01
4,Street lighting,M,200301,ELEC_LOCAL,Terajoule,35.0,,2003-01-01
,Total,M,200301,ELEC_LOCAL,Terajoule,9178.0,,2003-01-01
,,M,200301,ELE_EX_CHN,Terajoule,632.0,,2003-01-01
2,Commercial,M,200301,GASC_LOCAL,Terajoule,995.0,,2003-01-01
1,Domestic,M,200301,GASC_LOCAL,Terajoule,1484.0,,2003-01-01
3,Industrial,M,200301,GASC_LOCAL,Terajoule,86.0,,2003-01-01
,Total,M,200301,GASC_LOCAL,Terajoule,2565.0,,2003-01-01
2,Commercial,M,200302,ELEC_LOCAL,Terajoule,5795.0,,2003-02-01
1,Domestic,M,200302,ELEC_LOCAL,Terajoule,1960.0,,2003-02-01
3,Industrial,M,200302,ELEC_LOCAL,Terajoule,996.0,,2003-02-01
4,Street lighting,M,200302,ELEC_LOCAL,Terajoule,30.0,,2003-02-01
,Total,M,200302,ELEC_LOCAL,Terajoule,8781.0,,2003-02-01
,,M,200302,ELE_EX_CHN,Terajoule,562.0,,2003-02-01
2,Commercial,M,200302,GASC_LOCAL,Terajoule,989.0,,2003-02-01
1,Domestic,M,200302,GASC_LOCAL,Terajoule,1512.0,,2003-02-01
3,Industrial,M,200302,GASC_LOCAL,Terajoule,76.0,,2003-02-01
,Total,M,200302,GASC_LOCAL,Terajoule,2578.0,,2003-02-01
2,Commercial,M,200303,ELEC_LOCAL,Terajoule,6212.0,,2003-03-01
1,Domestic,M,200303,ELEC_LOCAL,Terajoule,1811.0,,2003-03-01
3,Industrial,M,200303,ELEC_LOCAL,Terajoule,1121.0,,2003-03-01
4,Street lighting,M,200303,ELEC_LOCAL,Terajoule,32.0,,2003-03-01
,Total,M,200303,ELEC_LOCAL,Terajoule,9176.0,,2003-03-01
,,M,200303,ELE_EX_CHN,Terajoule,641.0,,2003-03-01
2,Commercial,M,200303,GASC_LOCAL,Terajoule,956.0,,2003-03-01
1,Domestic,M,200303,GASC_LOCAL,Terajoule,1611.0,,2003-03-01
3,Industrial,M,200303,GASC_LOCAL,Terajoule,83.0,,2003-03-01
,Total,M,200303,GASC_LOCAL,Terajoule,2650.0,,2003-03-01
2,Commercial,M,200304,ELEC_LOCAL,Terajoule,6674.0,,2003-04-01
1,Domestic,M,200304,ELEC_LOCAL,Terajoule,1986.0,,2003-04-01
3,Industrial,M,200304,ELEC_LOCAL,Terajoule,1313.0,,2003-04-01
4,Street lighting,M,200304,ELEC_LOCAL,Terajoule,30.0,,2003-04-01
,Total,M,200304,ELEC_LOCAL,Terajoule,10003.608,,2003-04-01
,,M,200304,ELE_EX_CHN,Terajoule,571.0,,2003-04-01
2,Commercial,M,200304,GASC_LOCAL,Terajoule,877.0,,2003-04-01
1,Domestic,M,200304,GASC_LOCAL,Terajoule,1576.0,,2003-04-01
3,Industrial,M,200304,GASC_LOCAL,Terajoule,79.0,,2003-04-01
,Total,M,200304,GASC_LOCAL,Terajoule,2532.0,,2003-04-01
2,Commercial,M,200305,ELEC_LOCAL,Terajoule,7749.0,,2003-05-01
1,Domestic,M,200305,ELEC_LOCAL,Terajoule,2766.0,,2003-05-01
3,Industrial,M,200305,ELEC_LOCAL,Terajoule,1343.0,,2003-05-01
4,Street lighting,M,200305,ELEC_LOCAL,Terajoule,29.0,,2003-05-01
,Total,M,200305,ELEC_LOCAL,Terajoule,11887.0,,2003-05-01
,,M,200305,ELE_EX_CHN,Terajoule,878.0,,2003-05-01
2,Commercial,M,200305,GASC_LOCAL,Terajoule,793.0,,2003-05-01
1,Domestic,M,200305,GASC_LOCAL,Terajoule,1364.0,,2003-05-01
3,Industrial,M,200305,GASC_LOCAL,Terajoule,77.0,,2003-05-01
,Total,M,200305,GASC_LOCAL,Terajoule,2235.0,,2003-05-01
2,Commercial,M,200306,ELEC_LOCAL,Terajoule,7932.0,,2003-06-01
1,Domestic,M,200306,ELEC_LOCAL,Terajoule,3424.0,,2003-06-01
3,Industrial,M,200306,ELEC_LOCAL,Terajoule,1340.0,,2003-06-01
4,Street lighting,M,200306,ELEC_LOCAL,Terajoule,28.0,,2003-06-01
,Total,M,200306,ELEC_LOCAL,Terajoule,12722.5728,,2003-06-01
,,M,200306,ELE_EX_CHN,Terajoule,864.0,,2003-06-01
2,Commercial,M,200306,GASC_LOCAL,Terajoule,837.0,,2003-06-01
1,Domestic,M,200306,GASC_LOCAL,Terajoule,1367.0,,2003-06-01
3,Industrial,M,200306,GASC_LOCAL,Terajoule,86.0,,2003-06-01
,Total,M,200306,GASC_LOCAL,Terajoule,2290.0,,2003-06-01
2,Commercial,M,200307,ELEC_LOCAL,Terajoule,8833.0,,2003-07-01
1,Domestic,M,200307,ELEC_LOCAL,Terajoule,4239.0,,2003-07-01
3,Industrial,M,200307,ELEC_LOCAL,Terajoule,1338.0,,2003-07-01
4,Street lighting,M,200307,ELEC_LOCAL,Terajoule,32.0,,2003-07-01
,Total,M,200307,ELEC_LOCAL,Terajoule,14442.0,,2003-07-01
,,M,200307,ELE_EX_CHN,Terajoule,1321.0,,2003-07-01
2,Commercial,M,200307,GASC_LOCAL,Terajoule,810.0,,2003-07-01
1,Domestic,M,200307,GASC_LOCAL,Terajoule,1137.0,,2003-07-01
3,Industrial,M,200307,GASC_LOCAL,Terajoule,82.0,,2003-07-01
,Total,M,200307,GASC_LOCAL,Terajoule,2028.0,,2003-07-01
2,Commercial,M,200308,ELEC_LOCAL,Terajoule,8838.0,,2003-08-01
1,Domestic,M,200308,ELEC_LOCAL,Terajoule,4767.0,,2003-08-01
3,Industrial,M,200308,ELEC_LOCAL,Terajoule,1264.0,,2003-08-01
4,Street lighting,M,200308,ELEC_LOCAL,Terajoule,30.0,,2003-08-01
,Total,M,200308,ELEC_LOCAL,Terajoule,14899.5072,,2003-08-01
,,M,200308,ELE_EX_CHN,Terajoule,1224.0,,2003-08-01
2,Commercial,M,200308,GASC_LOCAL,Terajoule,841.0,,2003-08-01
1,Domestic,M,200308,GASC_LOCAL,Terajoule,1063.0,,2003-08-01
3,Industrial,M,200308,GASC_LOCAL,Terajoule,91.0,,2003-08-01
,Total,M,200308,GASC_LOCAL,Terajoule,1995.0,,2003-08-01
2,Commercial,M,200309,ELEC_LOCAL,Terajoule,8440.0,,2003-09-01
1,Domestic,M,200309,ELEC_LOCAL,Terajoule,4113.0,,2003-09-01
3,Industrial,M,200309,ELEC_LOCAL,Terajoule,1406.0,,2003-09-01
4,Street lighting,M,200309,ELEC_LOCAL,Terajoule,33.0,,2003-09-01
,Total,M,200309,ELEC_LOCAL,Terajoule,13991.4108,,2003-09-01
,,M,200309,ELE_EX_CHN,Terajoule,1132.0,,2003-09-01
2,Commercial,M,200309,GASC_LOCAL,Terajoule,861.0,,2003-09-01
1,Domestic,M,200309,GASC_LOCAL,Terajoule,963.0,,2003-09-01
3,Industrial,M,200309,GASC_LOCAL,Terajoule,92.0,,2003-09-01
,Total,M,200309,GASC_LOCAL,Terajoule,1916.0,,2003-09-01
2,Commercial,M,200310,ELEC_LOCAL,Terajoule,8312.0,,2003-10-01
1,Domestic,M,200310,ELEC_LOCAL,Terajoule,4059.0,,2003-10-01
3,Industrial,M,200310,ELEC_LOCAL,Terajoule,1405.0,,2003-10-01
4,Street lighting,M,200310,ELEC_LOCAL,Terajoule,34.0,,2003-10-01
,Total,M,200310,ELEC_LOCAL,Terajoule,13809.0816,,2003-10-01
,,M,200310,ELE_EX_CHN,Terajoule,772.0,,2003-10-01
2,Commercial,M,200310,GASC_LOCAL,Terajoule,841.0,,2003-10-01
1,Domestic,M,200310,GASC_LOCAL,Terajoule,949.0,,2003-10-01
3,Industrial,M,200310,GASC_LOCAL,Terajoule,85.0,,2003-10-01
,Total,M,200310,GASC_LOCAL,Terajoule,1875.0,,2003-10-01
2,Commercial,M,200311,ELEC_LOCAL,Terajoule,7231.0,,2003-11-01
1,Domestic,M,200311,ELEC_LOCAL,Terajoule,1347.0,,2003-11-01
3,Industrial,M,200311,ELEC_LOCAL,Terajoule,1174.0,,2003-11-01
4,Street lighting,M,200311,ELEC_LOCAL,Terajoule,34.0,,2003-11-01
,Total,M,200311,ELEC_LOCAL,Terajoule,9786.0,,2003-11-01
,,M,200311,ELE_EX_CHN,Terajoule,827.0,,2003-11-01
2,Commercial,M,200311,GASC_LOCAL,Terajoule,850.0,,2003-11-01
1,Domestic,M,200311,GASC_LOCAL,Terajoule,1126.0,,2003-11-01
3,Industrial,M,200311,GASC_LOCAL,Terajoule,89.0,,2003-11-01
,Total,M,200311,GASC_LOCAL,Terajoule,2066.0,,2003-11-01
2,Commercial,M,200312,ELEC_LOCAL,Terajoule,6678.0,,2003-12-01
1,Domestic,M,200312,ELEC_LOCAL,Terajoule,2008.0,,2003-12-01
3,Industrial,M,200312,ELEC_LOCAL,Terajoule,1035.0,,2003-12-01
4,Street lighting,M,200312,ELEC_LOCAL,Terajoule,38.0,,2003-12-01
,Total,M,200312,ELEC_LOCAL,Terajoule,9759.0,,2003-12-01
,,M,200312,ELE_EX_CHN,Terajoule,1403.0,,2003-12-01
2,Commercial,M,200312,GASC_LOCAL,Terajoule,891.0,,2003-12-01
1,Domestic,M,200312,GASC_LOCAL,Terajoule,1293.0,,2003-12-01
3,Industrial,M,200312,GASC_LOCAL,Terajoule,87.0,,2003-12-01
,Total,M,200312,GASC_LOCAL,Terajoule,2271.0,,2003-12-01
2,Commercial,M,200401,ELEC_LOCAL,Terajoule,6247.0,,2004-01-01
1,Domestic,M,200401,ELEC_LOCAL,Terajoule,1822.0,,2004-01-01
3,Industrial,M,200401,ELEC_LOCAL,Terajoule,1111.0,,2004-01-01
4,Street lighting,M,200401,ELEC_LOCAL,Terajoule,34.0,,2004-01-01
,Total,M,200401,ELEC_LOCAL,Terajoule,9215.1288,,2004-01-01
,,M,200401,ELE_EX_CHN,Terajoule,953.0,,2004-01-01
2,Commercial,M,200401,GASC_LOCAL,Terajoule,957.0,,2004-01-01
1,Domestic,M,200401,GASC_LOCAL,Terajoule,1552.0,,2004-01-01
3,Industrial,M,200401,GASC_LOCAL,Terajoule,86.0,,2004-01-01
,Total,M,200401,GASC_LOCAL,Terajoule,2595.0,,2004-01-01
2,Commercial,M,200402,ELEC_LOCAL,Terajoule,5780.0,,2004-02-01
1,Domestic,M,200402,ELEC_LOCAL,Terajoule,2199.0,,2004-02-01
3,Industrial,M,200402,ELEC_LOCAL,Terajoule,1026.0,,2004-02-01
4,Street lighting,M,200402,ELEC_LOCAL,Terajoule,33.0,,2004-02-01
,Total,M,200402,ELEC_LOCAL,Terajoule,9038.0,,2004-02-01
,,M,200402,ELE_EX_CHN,Terajoule,583.0,,2004-02-01
2,Commercial,M,200402,GASC_LOCAL,Terajoule,987.0,,2004-02-01
1,Domestic,M,200402,GASC_LOCAL,Terajoule,1576.0,,2004-02-01
3,Industrial,M,200402,GASC_LOCAL,Terajoule,88.0,,2004-02-01
,Total,M,200402,GASC_LOCAL,Terajoule,2651.0,,2004-02-01
2,Commercial,M,200403,ELEC_LOCAL,Terajoule,6423.0,,2004-03-01
1,Domestic,M,200403,ELEC_LOCAL,Terajoule,1941.0,,2004-03-01
3,Industrial,M,200403,ELEC_LOCAL,Terajoule,1239.0,,2004-03-01
4,Street lighting,M,200403,ELEC_LOCAL,Terajoule,32.0,,2004-03-01
,Total,M,200403,ELEC_LOCAL,Terajoule,9635.616,,2004-03-01
,,M,200403,ELE_EX_CHN,Terajoule,361.0,,2004-03-01
2,Commercial,M,200403,GASC_LOCAL,Terajoule,1016.0,,2004-03-01
1,Domestic,M,200403,GASC_LOCAL,Terajoule,1636.0,,2004-03-01
3,Industrial,M,200403,GASC_LOCAL,Terajoule,98.0,,2004-03-01
,Total,M,200403,GASC_LOCAL,Terajoule,2749.0,,2004-03-01
2,Commercial,M,200404,ELEC_LOCAL,Terajoule,7218.0,,2004-04-01
1,Domestic,M,200404,ELEC_LOCAL,Terajoule,2081.0,,2004-04-01
3,Industrial,M,200404,ELEC_LOCAL,Terajoule,1150.0,,2004-04-01
4,Street lighting,M,200404,ELEC_LOCAL,Terajoule,33.0,,2004-04-01
,Total,M,200404,ELEC_LOCAL,Terajoule,10482.0,,2004-04-01
,,M,200404,ELE_EX_CHN,Terajoule,567.0,,2004-04-01
2,Commercial,M,200404,GASC_LOCAL,Terajoule,953.0,,2004-04-01
1,Domestic,M,200404,GASC_LOCAL,Terajoule,1541.0,,2004-04-01
3,Industrial,M,200404,GASC_LOCAL,Terajoule,89.0,,2004-04-01
,Total,M,200404,GASC_LOCAL,Terajoule,2583.0,,2004-04-01
2,Commercial,M,200405,ELEC_LOCAL,Terajoule,7684.0,,2004-05-01
1,Domestic,M,200405,ELEC_LOCAL,Terajoule,2347.0,,2004-05-01
3,Industrial,M,200405,ELEC_LOCAL,Terajoule,1405.0,,2004-05-01
4,Street lighting,M,200405,ELEC_LOCAL,Terajoule,31.0,,2004-05-01
,Total,M,200405,ELEC_LOCAL,Terajoule,11467.0,,2004-05-01
,,M,200405,ELE_EX_CHN,Terajoule,393.0,,2004-05-01
2,Commercial,M,200405,GASC_LOCAL,Terajoule,884.0,,2004-05-01
1,Domestic,M,200405,GASC_LOCAL,Terajoule,1295.0,,2004-05-01
3,Industrial,M,200405,GASC_LOCAL,Terajoule,77.0,,2004-05-01
,Total,M,200405,GASC_LOCAL,Terajoule,2256.0,,2004-05-01
2,Commercial,M,200406,ELEC_LOCAL,Terajoule,8543.0,,2004-06-01
1,Domestic,M,200406,ELEC_LOCAL,Terajoule,3475.0,,2004-06-01
3,Industrial,M,200406,ELEC_LOCAL,Terajoule,1383.0,,2004-06-01
4,Street lighting,M,200406,ELEC_LOCAL,Terajoule,29.0,,2004-06-01
,Total,M,200406,ELEC_LOCAL,Terajoule,13430.0,,2004-06-01
,,M,200406,ELE_EX_CHN,Terajoule,1048.0,,2004-06-01
2,Commercial,M,200406,GASC_LOCAL,Terajoule,939.0,,2004-06-01
1,Domestic,M,200406,GASC_LOCAL,Terajoule,1288.0,,2004-06-01
3,Industrial,M,200406,GASC_LOCAL,Terajoule,81.0,,2004-06-01
,Total,M,200406,GASC_LOCAL,Terajoule,2308.0,,2004-06-01
2,Commercial,M,200407,ELEC_LOCAL,Terajoule,9138.0,,2004-07-01
1,Domestic,M,200407,ELEC_LOCAL,Terajoule,4576.0,,2004-07-01
3,Industrial,M,200407,ELEC_LOCAL,Terajoule,1421.0,,2004-07-01
4,Street lighting,M,200407,ELEC_LOCAL,Terajoule,29.0,,2004-07-01
,Total,M,200407,ELEC_LOCAL,Terajoule,15164.0,,2004-07-01
,,M,200407,ELE_EX_CHN,Terajoule,996.0,,2004-07-01
2,Commercial,M,200407,GASC_LOCAL,Terajoule,884.0,,2004-07-01
1,Domestic,M,200407,GASC_LOCAL,Terajoule,1082.0,,2004-07-01
3,Industrial,M,200407,GASC_LOCAL,Terajoule,72.0,,2004-07-01
,Total,M,200407,GASC_LOCAL,Terajoule,2039.0,,2004-07-01
2,Commercial,M,200408,ELEC_LOCAL,Terajoule,8861.0,,2004-08-01
1,Domestic,M,200408,ELEC_LOCAL,Terajoule,4541.0,,2004-08-01
3,Industrial,M,200408,ELEC_LOCAL,Terajoule,1412.0,,2004-08-01
4,Street lighting,M,200408,ELEC_LOCAL,Terajoule,31.0,,2004-08-01
,Total,M,200408,ELEC_LOCAL,Terajoule,14845.0,,2004-08-01
,,M,200408,ELE_EX_CHN,Terajoule,1255.0,,2004-08-01
2,Commercial,M,200408,GASC_LOCAL,Terajoule,884.0,,2004-08-01
1,Domestic,M,200408,GASC_LOCAL,Terajoule,1010.0,,2004-08-01
3,Industrial,M,200408,GASC_LOCAL,Terajoule,75.0,,2004-08-01
,Total,M,200408,GASC_LOCAL,Terajoule,1969.0,,2004-08-01
2,Commercial,M,200409,ELEC_LOCAL,Terajoule,8895.0,,2004-09-01
1,Domestic,M,200409,ELEC_LOCAL,Terajoule,4039.0,,2004-09-01
3,Industrial,M,200409,ELEC_LOCAL,Terajoule,1437.0,,2004-09-01
4,Street lighting,M,200409,ELEC_LOCAL,Terajoule,31.0,,2004-09-01
,Total,M,200409,ELEC_LOCAL,Terajoule,14402.0,,2004-09-01
,,M,200409,ELE_EX_CHN,Terajoule,1048.0,,2004-09-01
2,Commercial,M,200409,GASC_LOCAL,Terajoule,872.0,,2004-09-01
1,Domestic,M,200409,GASC_LOCAL,Terajoule,957.0,,2004-09-01
3,Industrial,M,200409,GASC_LOCAL,Terajoule,74.0,,2004-09-01
,Total,M,200409,GASC_LOCAL,Terajoule,1903.0,,2004-09-01
2,Commercial,M,200410,ELEC_LOCAL,Terajoule,7931.0,,2004-10-01
1,Domestic,M,200410,ELEC_LOCAL,Terajoule,3178.0,,2004-10-01
3,Industrial,M,200410,ELEC_LOCAL,Terajoule,1283.0,,2004-10-01
4,Street lighting,M,200410,ELEC_LOCAL,Terajoule,32.0,,2004-10-01
,Total,M,200410,ELEC_LOCAL,Terajoule,12423.3444,,2004-10-01
,,M,200410,ELE_EX_CHN,Terajoule,756.0,,2004-10-01
2,Commercial,M,200410,GASC_LOCAL,Terajoule,845.0,,2004-10-01
1,Domestic,M,200410,GASC_LOCAL,Terajoule,964.0,,2004-10-01
3,Industrial,M,200410,GASC_LOCAL,Terajoule,70.0,,2004-10-01
,Total,M,200410,GASC_LOCAL,Terajoule,1879.0,,2004-10-01
2,Commercial,M,200411,ELEC_LOCAL,Terajoule,7469.0,,2004-11-01
1,Domestic,M,200411,ELEC_LOCAL,Terajoule,2063.0,,2004-11-01
3,Industrial,M,200411,ELEC_LOCAL,Terajoule,1290.0,,2004-11-01
4,Street lighting,M,200411,ELEC_LOCAL,Terajoule,34.0,,2004-11-01
,Total,M,200411,ELEC_LOCAL,Terajoule,10856.0,,2004-11-01
,,M,200411,ELE_EX_CHN,Terajoule,1398.0,,2004-11-01
2,Commercial,M,200411,GASC_LOCAL,Terajoule,873.0,,2004-11-01
1,Domestic,M,200411,GASC_LOCAL,Terajoule,1121.0,,2004-11-01
3,Industrial,M,200411,GASC_LOCAL,Terajoule,74.0,,2004-11-01
,Total,M,200411,GASC_LOCAL,Terajoule,2068.0,,2004-11-01
2,Commercial,M,200412,ELEC_LOCAL,Terajoule,7066.0,,2004-12-01
1,Domestic,M,200412,ELEC_LOCAL,Terajoule,1870.0,,2004-12-01
3,Industrial,M,200412,ELEC_LOCAL,Terajoule,1274.0,,2004-12-01
4,Street lighting,M,200412,ELEC_LOCAL,Terajoule,34.0,,2004-12-01
,Total,M,200412,ELEC_LOCAL,Terajoule,10243.35,,2004-12-01
,,M,200412,ELE_EX_CHN,Terajoule,1754.0,,2004-12-01
2,Commercial,M,200412,GASC_LOCAL,Terajoule,852.0,,2004-12-01
1,Domestic,M,200412,GASC_LOCAL,Terajoule,1216.0,,2004-12-01
3,Industrial,M,200412,GASC_LOCAL,Terajoule,70.0,,2004-12-01
,Total,M,200412,GASC_LOCAL,Terajoule,2138.0,,2004-12-01
2,Commercial,M,200501,ELEC_LOCAL,Terajoule,6403.0,,2005-01-01
1,Domestic,M,200501,ELEC_LOCAL,Terajoule,1923.0,,2005-01-01
3,Industrial,M,200501,ELEC_LOCAL,Terajoule,981.0,,2005-01-01
4,Street lighting,M,200501,ELEC_LOCAL,Terajoule,35.0,,2005-01-01
,Total,M,200501,ELEC_LOCAL,Terajoule,9342.7596,,2005-01-01
,,M,200501,ELE_EX_CHN,Terajoule,2095.0,,2005-01-01
2,Commercial,M,200501,GASC_LOCAL,Terajoule,968.0,,2005-01-01
1,Domestic,M,200501,GASC_LOCAL,Terajoule,1557.0,,2005-01-01
3,Industrial,M,200501,GASC_LOCAL,Terajoule,77.0,,2005-01-01
,Total,M,200501,GASC_LOCAL,Terajoule,2602.0,,2005-01-01
2,Commercial,M,200502,ELEC_LOCAL,Terajoule,5982.0,,2005-02-01
1,Domestic,M,200502,ELEC_LOCAL,Terajoule,2157.0,,2005-02-01
3,Industrial,M,200502,ELEC_LOCAL,Terajoule,1055.0,,2005-02-01
4,Street lighting,M,200502,ELEC_LOCAL,Terajoule,31.0,,2005-02-01
,Total,M,200502,ELEC_LOCAL,Terajoule,9223.7544,,2005-02-01
,,M,200502,ELE_EX_CHN,Terajoule,970.0,,2005-02-01
2,Commercial,M,200502,GASC_LOCAL,Terajoule,1006.0,,2005-02-01
1,Domestic,M,200502,GASC_LOCAL,Terajoule,1609.0,,2005-02-01
3,Industrial,M,200502,GASC_LOCAL,Terajoule,80.0,,2005-02-01
,Total,M,200502,GASC_LOCAL,Terajoule,2694.0,,2005-02-01
2,Commercial,M,200503,ELEC_LOCAL,Terajoule,6165.0,,2005-03-01
1,Domestic,M,200503,ELEC_LOCAL,Terajoule,2205.0,,2005-03-01
3,Industrial,M,200503,ELEC_LOCAL,Terajoule,998.0,,2005-03-01
4,Street lighting,M,200503,ELEC_LOCAL,Terajoule,32.0,,2005-03-01
,Total,M,200503,ELEC_LOCAL,Terajoule,9400.5036,,2005-03-01
,,M,200503,ELE_EX_CHN,Terajoule,1650.0,,2005-03-01
2,Commercial,M,200503,GASC_LOCAL,Terajoule,994.0,,2005-03-01
1,Domestic,M,200503,GASC_LOCAL,Terajoule,1698.0,,2005-03-01
3,Industrial,M,200503,GASC_LOCAL,Terajoule,83.0,,2005-03-01
,Total,M,200503,GASC_LOCAL,Terajoule,2776.0,,2005-03-01
2,Commercial,M,200504,ELEC_LOCAL,Terajoule,7173.0,,2005-04-01
1,Domestic,M,200504,ELEC_LOCAL,Terajoule,2166.0,,2005-04-01
3,Industrial,M,200504,ELEC_LOCAL,Terajoule,1222.0,,2005-04-01
4,Street lighting,M,200504,ELEC_LOCAL,Terajoule,31.0,,2005-04-01
,Total,M,200504,ELEC_LOCAL,Terajoule,10592.0,,2005-04-01
,,M,200504,ELE_EX_CHN,Terajoule,1188.0,,2005-04-01
2,Commercial,M,200504,GASC_LOCAL,Terajoule,935.0,,2005-04-01
1,Domestic,M,200504,GASC_LOCAL,Terajoule,1599.0,,2005-04-01
3,Industrial,M,200504,GASC_LOCAL,Terajoule,77.0,,2005-04-01
,Total,M,200504,GASC_LOCAL,Terajoule,2611.0,,2005-04-01
2,Commercial,M,200505,ELEC_LOCAL,Terajoule,8243.0,,2005-05-01
1,Domestic,M,200505,ELEC_LOCAL,Terajoule,2922.0,,2005-05-01
3,Industrial,M,200505,ELEC_LOCAL,Terajoule,1414.0,,2005-05-01
4,Street lighting,M,200505,ELEC_LOCAL,Terajoule,31.0,,2005-05-01
,Total,M,200505,ELEC_LOCAL,Terajoule,12610.0,,2005-05-01
,,M,200505,ELE_EX_CHN,Terajoule,1323.0,,2005-05-01
2,Commercial,M,200505,GASC_LOCAL,Terajoule,862.0,,2005-05-01
1,Domestic,M,200505,GASC_LOCAL,Terajoule,1321.0,,2005-05-01
3,Industrial,M,200505,GASC_LOCAL,Terajoule,74.0,,2005-05-01
,Total,M,200505,GASC_LOCAL,Terajoule,2257.0,,2005-05-01
2,Commercial,M,200506,ELEC_LOCAL,Terajoule,8868.0,,2005-06-01
1,Domestic,M,200506,ELEC_LOCAL,Terajoule,3498.0,,2005-06-01
3,Industrial,M,200506,ELEC_LOCAL,Terajoule,1326.0,,2005-06-01
4,Street lighting,M,200506,ELEC_LOCAL,Terajoule,29.0,,2005-06-01
,Total,M,200506,ELEC_LOCAL,Terajoule,13721.0,,2005-06-01
,,M,200506,ELE_EX_CHN,Terajoule,494.0,,2005-06-01
2,Commercial,M,200506,GASC_LOCAL,Terajoule,927.0,,2005-06-01
1,Domestic,M,200506,GASC_LOCAL,Terajoule,1282.0,,2005-06-01
3,Industrial,M,200506,GASC_LOCAL,Terajoule,78.0,,2005-06-01
,Total,M,200506,GASC_LOCAL,Terajoule,2286.0,,2005-06-01
2,Commercial,M,200507,ELEC_LOCAL,Terajoule,8961.0,,2005-07-01
1,Domestic,M,200507,ELEC_LOCAL,Terajoule,4402.0,,2005-07-01
3,Industrial,M,200507,ELEC_LOCAL,Terajoule,1322.0,,2005-07-01
4,Street lighting,M,200507,ELEC_LOCAL,Terajoule,29.0,,2005-07-01
,Total,M,200507,ELEC_LOCAL,Terajoule,14713.0992,,2005-07-01
,,M,200507,ELE_EX_CHN,Terajoule,1023.0,,2005-07-01
2,Commercial,M,200507,GASC_LOCAL,Terajoule,854.0,,2005-07-01
1,Domestic,M,200507,GASC_LOCAL,Terajoule,1091.0,,2005-07-01
3,Industrial,M,200507,GASC_LOCAL,Terajoule,71.0,,2005-07-01
,Total,M,200507,GASC_LOCAL,Terajoule,2016.0,,2005-07-01
2,Commercial,M,200508,ELEC_LOCAL,Terajoule,9165.0,,2005-08-01
1,Domestic,M,200508,ELEC_LOCAL,Terajoule,4321.0,,2005-08-01
3,Industrial,M,200508,ELEC_LOCAL,Terajoule,1357.0,,2005-08-01
4,Street lighting,M,200508,ELEC_LOCAL,Terajoule,33.0,,2005-08-01
,Total,M,200508,ELEC_LOCAL,Terajoule,14876.0,,2005-08-01
,,M,200508,ELE_EX_CHN,Terajoule,929.0,,2005-08-01
2,Commercial,M,200508,GASC_LOCAL,Terajoule,868.0,,2005-08-01
1,Domestic,M,200508,GASC_LOCAL,Terajoule,1035.0,,2005-08-01
3,Industrial,M,200508,GASC_LOCAL,Terajoule,72.0,,2005-08-01
,Total,M,200508,GASC_LOCAL,Terajoule,1976.0,,2005-08-01
2,Commercial,M,200509,ELEC_LOCAL,Terajoule,9184.0,,2005-09-01
1,Domestic,M,200509,ELEC_LOCAL,Terajoule,4321.0,,2005-09-01
3,Industrial,M,200509,ELEC_LOCAL,Terajoule,1401.0,,2005-09-01
4,Street lighting,M,200509,ELEC_LOCAL,Terajoule,32.0,,2005-09-01
,Total,M,200509,ELEC_LOCAL,Terajoule,14938.0,,2005-09-01
,,M,200509,ELE_EX_CHN,Terajoule,1629.0,,2005-09-01
2,Commercial,M,200509,GASC_LOCAL,Terajoule,864.0,,2005-09-01
1,Domestic,M,200509,GASC_LOCAL,Terajoule,970.0,,2005-09-01
3,Industrial,M,200509,GASC_LOCAL,Terajoule,73.0,,2005-09-01
,Total,M,200509,GASC_LOCAL,Terajoule,1907.0,,2005-09-01
2,Commercial,M,200510,ELEC_LOCAL,Terajoule,8545.0,,2005-10-01
1,Domestic,M,200510,ELEC_LOCAL,Terajoule,3519.0,,2005-10-01
3,Industrial,M,200510,ELEC_LOCAL,Terajoule,1222.0,,2005-10-01
4,Street lighting,M,200510,ELEC_LOCAL,Terajoule,34.0,,2005-10-01
,Total,M,200510,ELEC_LOCAL,Terajoule,13320.0,,2005-10-01
,,M,200510,ELE_EX_CHN,Terajoule,1305.0,,2005-10-01
2,Commercial,M,200510,GASC_LOCAL,Terajoule,826.0,,2005-10-01
1,Domestic,M,200510,GASC_LOCAL,Terajoule,947.0,,2005-10-01
3,Industrial,M,200510,GASC_LOCAL,Terajoule,68.0,,2005-10-01
,Total,M,200510,GASC_LOCAL,Terajoule,1841.0,,2005-10-01
2,Commercial,M,200511,ELEC_LOCAL,Terajoule,7814.0,,2005-11-01
1,Domestic,M,200511,ELEC_LOCAL,Terajoule,2460.0,,2005-11-01
3,Industrial,M,200511,ELEC_LOCAL,Terajoule,1221.0,,2005-11-01
4,Street lighting,M,200511,ELEC_LOCAL,Terajoule,33.0,,2005-11-01
