period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,ev_standard_chargers,ev_medium_iec62196_chargers,ev_quick_chademo_chargers,ev_quick_ccs_combo_chargers,ev_quick_iec62196_chargers,ev_quick_gbt_dc_chargers,ev_total_chargers,building_count,building_block_type_count,footprint_area_m2_sum,footprint_area_m2_mean,building_height_m_mean,completed_building_count,immigration_features_available,transport_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2024-07-01,11392.038,5265.378,1105.5672,18.558,17781.5412,1886.0,,2024,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.861290322580647,32.403225806451616,34.8,27.967741935483872,26.0,4.435483870967742,81.45161290322581,458.5,25,29,0,31,8,1,22,9040639.0,8752332.0,3139106.0,3092328.0,782836.0,790005.0,12962581.0,12634665.0,25597246.0,327916.0,11561.541193548388,104.444064516129,3725.757580645164,157.71164516129,1457.934580645157,181.912161290323,5254.968580645163,678.812580645161,12961737.0,12634060.0,25595797.0,1362726.0,60903.0,1423629.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,15901.8336,14091.9516,13695.3036,11276.0496,17595.7308,14563.0296,1176.2778250854699,12875.794199999998,2036.8929391259335,13781.844599999999,2445.7984895450154,185.81039999999848,0.010559970603778446,17473.7304,2024-08-01
2024-08-01,10677.1572,5737.77,1040.4828,18.3204,17473.7304,1890.0,,2024,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.62258064516129,32.26129032258065,35.4,27.67096774193548,25.2,4.590322580645162,80.80645161290323,261.5,15,25,0,31,9,0,22,9516307.0,9377537.0,3658003.0,3695009.0,796166.0,793836.0,13970476.0,13866382.0,27836858.0,104094.0,11647.834999999988,115.026806451613,3737.9422258064474,154.117451612903,1463.48309677419,186.780709677419,5312.552967741931,677.931741935484,13969595.0,13865831.0,27835426.0,1388566.0,25153.0,1413719.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,17781.5412,15901.8336,14091.9516,10479.4776,17401.9428,15925.1088,1844.9049176876406,13960.042800000001,2653.2344378314365,13797.328800000001,2472.5805545508506,71.78759999999966,0.004125263530920131,16448.5296,2024-09-01
2024-09-01,10182.6432,5244.6492,1001.0556,20.1816,16448.5296,1879.0,,2024,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,29.17,31.96333333333333,35.7,26.84,23.4,5.123333333333334,79.93333333333334,520.9,20,26,0,30,9,1,20,8520431.0,8426428.0,2293901.0,2262067.0,768287.0,771284.0,11582619.0,11459779.0,23042398.0,122840.0,11691.311366666663,87.2744666666667,3782.0316666666663,164.871666666667,1495.45253333333,191.589266666667,5316.4374,653.654366666667,11582085.0,11459233.0,23041318.0,1330736.0,26661.0,1357397.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,17473.7304,17781.5412,15901.8336,11810.1492,15663.3408,17052.3684,1008.2086176268732,15125.751599999998,2335.6656143819714,13803.311099999999,2482.1628722236287,785.1888000000017,0.05012907591208138,14578.2396,2024-10-01
2024-10-01,9574.2576,4111.704,871.1964,21.0816,14578.2396,1860.0,,2024,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,27.34193548387097,30.274193548387096,34.2,25.40967741935484,22.0,4.864516129032258,65.48387096774194,11.299999999999999,3,17,0,31,8,2,21,9224514.0,9115279.0,3136808.0,3160651.0,953577.0,921143.0,13314899.0,13197073.0,26511972.0,117826.0,12105.546516129021,111.8271290322581,3945.10838709677,170.346419354839,1536.824548387092,194.412967741935,5483.152225806451,663.874838709677,13314065.0,13196453.0,26510518.0,1405619.0,94189.0,1499808.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16448.5296,17473.7304,17781.5412,13695.3036,14075.964,17234.6004,697.937926400534,15898.815,1699.8487903876876,13868.743500000002,2545.201392405343,502.27560000000085,0.03568321146601394,12015.5796,2024-11-01
2024-11-01,8261.5068,2922.5952,811.4076,20.07,12015.5796,2157.0,,2024,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.023333333333333,25.283333333333335,30.6,21.316666666666666,16.5,3.966666666666667,70.16666666666667,194.1,12,1,0,30,9,0,21,9008141.0,9210252.0,2556068.0,2537982.0,1012689.0,1002517.0,12576898.0,12750751.0,25327649.0,-173853.0,12048.91956666666,103.5551666666667,3889.291866666667,168.4994,1514.832966666663,194.646433333333,5507.070799999997,671.022933333333,12576087.0,12750193.0,25326280.0,922700.0,43490.0,966190.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,14578.2396,16448.5296,17473.7304,14091.9516,11964.8484,16166.833200000001,1468.1557783663789,16045.971,1497.06092848966,13910.599800000002,2553.0369151093505,50.73119999999835,0.004240020291439661,11039.1048,2024-12-01
2024-12-01,7608.0132,2609.1684,800.2404,21.6828,11039.1048,2554.0,,2024,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.5258064516129,20.83225806451613,25.2,16.493548387096773,11.9,4.338709677419355,60.064516129032256,0.0,0,0,1,31,9,2,20,10193907.0,10311903.0,3099197.0,3066127.0,1156613.0,1116372.0,14449717.0,14494402.0,28944119.0,-44685.0,11880.81319354839,116.090935483871,3816.435032258075,161.944,1482.115516129028,186.363774193548,5455.974387096772,661.889548387097,14448790.0,14493767.0,28942557.0,1117257.0,46965.0,1164222.0,2024,7737300,1301677230.8828125,5944.100285715587,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,12015.5796,14578.2396,16448.5296,15901.8336,11425.5432,14347.4496,2225.468365018886,15699.909,2140.7132779802732,13914.8274,2549.561655115831,-386.4384000000009,-0.033822321900634056,10989.5112,2025-01-01
2025-01-01,7515.72,2706.2568,747.3168,20.2176,10989.5112,2766.0,,2025,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,17.083870967741937,19.761290322580646,22.3,15.035483870967743,10.6,4.725806451612903,58.74193548387097,4.2,5,0,4,31,8,4,19,8925858.0,9666352.0,3725192.0,3676204.0,1017121.0,1065502.0,13668171.0,14408058.0,28076229.0,-739887.0,11789.274451612899,118.8039032258065,3791.793322580641,160.452483870968,1475.708322580644,182.933806451613,5384.694129032258,674.888483870968,13667427.0,14407612.0,28075039.0,1169866.0,78645.0,1248511.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11039.1048,12015.5796,14578.2396,17781.5412,11276.0496,12544.307999999999,1827.8495763786539,14889.4542,2851.4756545409773,13882.6242,2586.041394879,-286.53839999999946,-0.025411239766096716,10031.5152,2025-02-01
2025-02-01,6872.9436,2360.4948,776.7396,21.3372,10031.5152,2852.0,,2025,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,17.310714285714287,19.939285714285713,25.4,15.328571428571427,11.5,4.610714285714286,72.64285714285714,26.1,5,0,2,28,8,0,20,8868457.0,7845699.0,2768572.0,2855795.0,899391.0,888771.0,12536420.0,11590265.0,24126685.0,946155.0,11820.17835714287,112.68339285714279,3789.1464285714324,158.090928571429,1493.655857142861,183.572285714286,5406.37453571429,676.654928571429,12535591.0,11589627.0,24125218.0,989688.0,59388.0,1049076.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10989.5112,11039.1048,12015.5796,17473.7304,10479.4776,11348.0652,578.6160099286728,13757.449200000003,2821.749220243694,13858.746,2613.4745371646172,-447.96240000000034,-0.04274663462232131,11554.8912,2025-03-01
2025-03-01,7970.2776,2762.5932,803.0268,18.9936,11554.8912,2398.0,,2025,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,20.112903225806452,23.532258064516128,29.4,17.741935483870968,12.1,5.790322580645161,74.0,38.1,8,0,0,31,10,0,21,9709657.0,9692083.0,2748615.0,2747336.0,1070191.0,1078257.0,13528463.0,13517676.0,27046139.0,10787.0,11908.399096774196,107.05193548387089,3831.937387096775,166.353419354839,1519.200645161291,185.491483870968,5413.667129032257,684.697096774194,13527572.0,13517214.0,27044786.0,1250348.0,37276.0,1287624.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10031.5152,10989.5112,11039.1048,16448.5296,11810.1492,10686.710400000002,567.957255317318,12517.08,2475.9679727637904,13821.4158,2668.7460261282995,-255.2579999999998,-0.021613444138368743,12035.2068,2025-04-01
2025-04-01,8275.0788,2848.572,894.1968,17.3592,12035.2068,2666.0,,2025,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.69,26.696666666666665,33.0,21.596666666666668,12.9,5.1,73.93333333333334,57.1,8,4,0,30,8,4,19,10416947.0,10501429.0,2812291.0,2769186.0,1035902.0,1041793.0,14265140.0,14312408.0,28577548.0,-47268.0,11330.814466666667,108.27606666666671,3649.7347000000027,155.6165,1451.192433333333,179.325466666667,5124.53363333333,662.135666666667,14264216.0,14311847.0,28576063.0,1318739.0,47084.0,1365823.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11554.8912,10031.5152,10989.5112,14578.2396,13695.3036,10858.6392,770.0741650205189,11701.4736,1557.5824563688213,13800.1443,2687.1879451357877,-1660.0967999999993,-0.12121650227600644,14934.0384,2025-05-01
2025-05-01,10057.2048,3905.5464,954.342,16.9452,14934.0384,2117.0,,2025,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,27.22258064516129,29.95806451612903,33.0,25.51290322580645,21.0,4.44516129032258,76.96774193548387,81.60000000000001,10,16,0,31,9,3,20,9482800.0,9740402.0,3122187.0,3127405.0,957078.0,944694.0,13562065.0,13812501.0,27374566.0,-250436.0,11668.399645161291,107.3434193548387,3781.33729032258,162.078806451613,1514.4388064516172,186.100774193548,5253.240419354836,663.860129032258,13561205.0,13811969.0,27373174.0,1419691.0,61616.0,1481307.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,12035.2068,11554.8912,10031.5152,12015.5796,14091.9516,11207.2044,1046.1164324052775,11277.6348,760.0098422590639,13661.8029,2735.3763621449752,842.0867999999991,0.05975657764819453,16122.3048,2025-06-01
2025-06-01,10600.9884,4441.446,1062.7164,17.154,16122.3048,2136.0,,2025,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.903333333333332,31.543333333333337,35.6,27.096666666666668,24.8,4.446666666666668,80.43333333333334,237.3,22,27,0,30,9,0,21,9467714.0,9450820.0,2609851.0,2610201.0,871399.0,889316.0,12948964.0,12950337.0,25899301.0,-1373.0,11652.359233333333,92.5498666666666,3762.0129333333302,162.103833333333,1520.0455000000002,187.010566666667,5254.215933333337,674.4206,12948243.0,12949782.0,25898025.0,1444162.0,37411.0,1481573.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,14934.0384,12035.2068,11554.8912,11039.1048,15901.8336,12841.378799999999,1828.13946951672,11764.044600000001,1690.7532403448433,13731.976799999999,2758.121643715492,220.47119999999995,0.013864514341289436,17436.8448,2025-07-01
2025-07-01,11156.8176,5232.7584,1029.6864,17.5824,17436.8448,1888.0,,2025,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.51290322580645,32.354838709677416,35.2,27.358064516129033,25.0,4.996774193548387,80.54838709677419,601.7,19,25,0,31,8,1,22,9655757.0,9648637.0,3509005.0,3470846.0,881825.0,880279.0,14046587.0,13999762.0,28046349.0,46825.0,11394.744870967737,102.5565483870968,3610.894096774189,154.674161290323,1459.649225806453,177.057774193548,5222.7310967741905,667.181967741936,14045809.0,13999197.0,28045006.0,1520552.0,36795.0,1557347.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16122.3048,14934.0384,12035.2068,10989.5112,17781.5412,14363.85,2102.3626290489788,12611.2446,2385.6085100436317,13750.349400000001,2774.5748864016655,-344.6964000000007,-0.01938506882631752,16797.4128,2025-08-01
2025-08-01,10494.8784,5228.0856,1056.7152,17.7336,16797.4128,1914.22,,2025,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.029032258064515,31.74516129032258,34.4,27.0258064516129,24.0,4.719354838709677,80.54838709677419,939.1999999999999,19,27,0,31,10,0,21,10659735.0,10308632.0,4221843.0,4263241.0,931401.0,938972.0,15812979.0,15510845.0,31323824.0,302134.0,11415.61261290323,111.1330645161289,3590.21412903226,151.439,1444.9771290322592,179.87264516129,5273.690935483874,664.285709677419,15811848.0,15510455.0,31322303.0,1392862.0,51399.0,1444261.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,17436.8448,16122.3048,14934.0384,10031.5152,17473.7304,16164.395999999999,1251.933992192883,13685.8002,2904.617684328847,13721.6247,2730.480535595284,-676.3176000000021,-0.03870482058026958,16355.9124,2025-09-01
2025-09-01,10210.9788,5209.4124,916.0056,19.5156,16355.9124,1889.21,,2025,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,29.279999999999998,32.193333333333335,35.3,27.3,25.0,4.8933333333333335,77.43333333333334,528.6999999999999,15,24,0,30,8,0,22,8779927.0,8841714.0,2456870.0,2424963.0,835728.0,831723.0,12072525.0,12098400.0,24170925.0,-25875.0,11339.054033333334,79.68656666666669,3617.0773,158.8556,1471.894800000003,179.1524,5199.405699999997,632.981666666667,12071641.0,12098070.0,24169711.0,1493245.0,38910.0,1532155.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16797.4128,17436.8448,16122.3048,11554.8912,16448.5296,16785.5208,657.3506808756235,14813.4498,2485.2682692036387,13665.2649,2651.840212438566,-92.61720000000241,-0.005630728232388749,15259.2372,2025-10-01
2025-10-01,9865.6992,4426.9884,946.494,20.0556,15259.2372,1853.13,,2025,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,27.37741935483871,29.89032258064516,33.6,25.56451612903226,18.2,4.325806451612903,71.87096774193549,31.2,10,17,0,31,8,3,20,10080534.0,10161870.0,3450842.0,3456652.0,1138214.0,1103074.0,14669590.0,14721596.0,29391186.0,-52006.0,12088.739935483865,107.8059999999999,3869.466967741935,168.808,1551.801645161286,186.842193548387,5534.455806451613,669.559322580645,14668421.0,14720960.0,29389381.0,1367689.0,61024.0,1428713.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16355.9124,16797.4128,17436.8448,12035.2068,14578.2396,16863.39,543.4781104441648,15613.62,1939.1825328477396,13657.546799999998,2643.1236407902475,680.9975999999988,0.046713294518770265,11618.7912,2025-11-01
2025-11-01,8056.0224,2738.7864,804.9528,19.0296,11618.7912,2317.51,,2025,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.3,24.65,28.9,20.316666666666666,13.2,4.333333333333333,60.43333333333333,7.0,5,0,0,30,10,0,20,10362924.0,10270927.0,3039568.0,3034804.0,1150042.0,1153652.0,14552534.0,14459383.0,29011917.0,93151.0,12208.96733333334,111.4985333333334,3916.873633333333,168.7386,1559.828333333337,190.610233333333,5587.595400000003,673.8226,14551579.0,14458725.0,29010304.0,1191525.0,61008.0,1252533.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,15259.2372,16355.9124,16797.4128,14934.0384,12015.5796,16137.520799999998,792.0020279781158,16150.958399999998,937.0480543518732,13714.2966,2671.843402008622,-396.78839999999946,-0.033022826464401245,11297.6676,2025-12-01
2025-12-01,7772.382,2610.0072,893.9592,21.3192,11297.6676,2384.49,,2025,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,20.183870967741935,22.448387096774194,26.0,18.36774193548387,13.8,4.080645161290323,70.09677419354838,6.5,7,0,0,31,8,2,21,11005275.0,11418645.0,3352953.0,3300800.0,1292893.0,1233954.0,15651121.0,15953399.0,31604520.0,-302278.0,11928.453387096768,119.73258064516119,3805.990225806446,161.173806451613,1514.7962903225848,182.079096774194,5465.013903225802,679.667483870968,15650000.0,15952757.0,31602757.0,1035481.0,51328.0,1086809.0,2025,7773800,1301677230.8828125,5972.141031250673,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11618.7912,15259.2372,16355.9124,16122.3048,11039.1048,14411.3136,2479.7802603153955,15598.417199999998,2079.3330592761863,13681.2309,2697.1129710146356,258.5628000000015,0.02342244273285643,11319.4656,2026-01-01
2026-01-01,7903.5264,2587.5936,808.1352,20.2104,11319.4656,2756.77,,2026,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,17.548387096774192,20.34193548387097,24.8,15.374193548387098,10.9,4.967741935483871,62.70967741935484,3.2,2,0,4,31,9,1,21,10501622.0,10202323.0,3644124.0,3647166.0,1167840.0,1219552.0,15313586.0,15069041.0,30382627.0,244545.0,12050.890709677407,113.53832258064509,3862.413032258063,165.280096774194,1537.455225806447,185.584516129032,5559.127774193543,627.491741935484,15312750.0,15068679.0,30381429.0,1290527.0,60248.0,1350775.0,2026,7805300,1301677230.8828125,5996.340578767254,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11297.6676,11618.7912,15259.2372,17436.8448,10989.5112,12725.231999999998,2200.378798488898,14794.311,2681.812747981858,13702.777799999998,2675.028880261766,329.9543999999987,0.030024483709520933,10163.4048,2026-02-01
