period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,building_consent_demolition_count,building_consent_site_formation_count,building_consent_foundation_count,building_consent_superstructure_count,building_consent_total_count,occupation_permits_domestic_count,occupation_permits_non_domestic_count,occupation_permits_composite_count,occupation_permits_total_count,occupation_permits_domestic_units,building_completion_domestic_gfa,building_completion_non_domestic_gfa,building_completion_total_gfa,building_completion_domestic_ufa,building_completion_non_domestic_ufa,building_completion_total_ufa,building_completion_domestic_units,building_completion_declared_cost_hkd,building_completion_declared_cost_aa_hkd,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,immigration_features_available,transport_features_available,building_activity_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
1995-07-01,5844.0,3486.0,1933.0,24.0,11287.0,1697.0,,1995,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,27.983870967741936,30.55483870967742,33.4,25.983870967741936,23.5,4.570967741935484,84.29032258064517,668.7,23,20,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10904.0,9103.0,7611.0,7270.0,10693.0,9206.0,1648.9144914154901,8073.0,1636.8649302859446,8823.75,1661.448389207438,594.0,0.05555036004863001,10868.0,1995-08-01
1995-08-01,5709.0,3249.0,1886.0,24.0,10868.0,1695.0,,1995,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,27.36774193548387,29.86774193548387,33.9,25.325806451612905,23.1,4.541935483870968,85.70967741935483,1090.1,22,15,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11287.0,10904.0,9103.0,6559.0,10547.0,10431.333333333334,1166.2008117529888,8742.5,2019.5167491258933,8873.25,1729.651048622233,321.0,0.030435194842135305,11322.0,1995-09-01
1995-09-01,5967.0,3419.0,1912.0,24.0,11322.0,1690.0,,1995,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.62,30.113333333333333,33.4,25.743333333333332,22.8,4.37,77.36666666666666,81.4,16,15,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10868.0,11287.0,10904.0,6991.0,10974.0,11019.666666666666,232.21613495475626,9460.666666666666,1846.495996926798,8900.0,1760.103870901836,348.0,0.03171131765992352,9834.0,1995-10-01
1995-10-01,5480.0,2498.0,1832.0,24.0,9834.0,1709.0,,1995,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.299999999999997,27.23548387096774,30.1,23.741935483870968,21.4,3.4935483870967747,77.7741935483871,476.9,13,2,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11322.0,10868.0,11287.0,7611.0,9546.0,11159.0,252.62026838714118,10182.5,1502.4503652367455,8929.0,1799.8014536962858,288.0,0.030169704588309143,8534.0,1995-11-01
1995-11-01,5002.0,1773.0,1736.0,23.0,8534.0,1805.0,,1995,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,21.2,24.566666666666666,27.9,18.78666666666667,13.9,5.78,63.96666666666667,1.8,4,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9834.0,11322.0,10868.0,9103.0,8010.0,10674.666666666666,762.6069323926504,10553.0,891.291646993302,8953.0,1810.6644184838965,524.0,0.06541822721598001,7196.0,1995-12-01
1995-12-01,4308.0,1383.0,1481.0,24.0,7196.0,1832.0,,1995,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,17.35483870967742,19.74516129032258,22.8,15.083870967741936,11.6,4.661290322580645,63.29032258064516,7.9,1,0,1,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8534.0,9834.0,11322.0,10904.0,7677.0,9896.666666666666,1395.0560323274956,10458.166666666666,1085.532572826214,8996.666666666666,1792.0783431197365,-481.0,-0.06265468281880948,7578.0,1996-01-01
1996-01-01,4495.0,1549.0,1510.0,24.0,7578.0,2128.0,,1996,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,17.76774193548387,19.925806451612903,24.1,15.835483870967742,12.1,4.090322580645161,71.25806451612904,1.3,4,0,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7196.0,8534.0,9834.0,11287.0,7270.0,8521.333333333334,1319.0456145764426,9840.166666666666,1675.9072070573286,8956.583333333334,1829.2719097217234,308.0,0.042365887207702846,7030.0,1996-02-01
1996-02-01,4147.0,1516.0,1343.0,24.0,7030.0,2118.0,,1996,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,14.89655172413793,17.127586206896552,26.4,12.858620689655172,5.8,4.268965517241379,74.51724137931035,27.2,14,0,11,29,8,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7578.0,7196.0,8534.0,10868.0,6559.0,7769.333333333333,689.2150124114759,9222.0,1718.989005200448,8982.25,1805.461820799218,471.0,0.07180972709254463,7451.0,1996-03-01
1996-03-01,4347.0,1734.0,1346.0,24.0,7451.0,2123.0,,1996,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,19.716129032258067,22.23225806451613,28.5,17.638709677419353,10.8,4.593548387096774,82.87096774193549,83.1,13,0,2,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7030.0,7578.0,7196.0,11322.0,6991.0,7268.0,281.0053380276274,8582.333333333334,1697.9471919546525,9021.5,1752.3301110754817,460.0,0.0657988842797883,8118.0,1996-04-01
1996-04-01,4773.0,1737.0,1584.0,24.0,8118.0,2194.0,,1996,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,20.423333333333336,22.833333333333332,28.8,18.493333333333332,10.9,4.34,81.63333333333334,228.7,10,0,2,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7451.0,7030.0,7578.0,9834.0,7611.0,7353.0,286.84316272140853,7937.166666666667,1066.9418759551468,9059.833333333334,1708.3531587910936,507.0,0.06661411115490745,8844.0,1996-05-01
1996-05-01,5342.0,1805.0,1673.0,24.0,8844.0,1919.0,,1996,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.038709677419355,27.64516129032258,30.6,23.206451612903226,20.5,4.4387096774193555,80.61290322580645,313.9,15,5,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8118.0,7451.0,7030.0,8534.0,9103.0,7533.0,548.6155302213191,7651.166666666667,571.974270983134,9102.083333333334,1675.2119788977207,-259.0,-0.028452158629023394,10572.0,1996-06-01
1996-06-01,5867.0,2893.0,1788.0,24.0,10572.0,1809.0,,1996,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.766666666666666,31.176666666666666,33.2,26.873333333333335,24.7,4.303333333333334,79.2,404.0,17,25,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8844.0,8118.0,7451.0,7196.0,10904.0,8137.666666666667,696.708212477324,7702.833333333333,672.7871629770351,9080.5,1676.8667481076377,-332.0,-0.030447542186353593,12181.0,1996-07-01
1996-07-01,6402.0,3847.0,1908.0,24.0,12181.0,1763.0,,1996,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.251612903225805,31.76774193548387,34.3,27.135483870967743,24.4,4.632258064516129,78.74193548387096,230.3,17,27,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10572.0,8844.0,8118.0,7578.0,11287.0,9178.0,1260.6331742422171,8265.5,1291.4246009736771,9052.833333333334,1646.5097428601282,894.0,0.07920616638610789,12544.0,1996-08-01
1996-08-01,6510.0,4025.0,1985.0,24.0,12544.0,1710.0,,1996,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.503225806451614,30.838709677419356,33.5,26.661290322580644,22.6,4.17741935483871,80.61290322580645,308.3,14,24,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12181.0,10572.0,8844.0,7030.0,10868.0,10532.333333333334,1668.8535985320377,9032.666666666666,1983.23489951813,9127.333333333334,1772.216400357745,1676.0,0.15421420684578568,11673.0,1996-09-01
1996-09-01,6134.0,3700.0,1815.0,24.0,11673.0,1742.0,,1996,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.673333333333336,29.903333333333332,33.0,25.69333333333333,23.6,4.21,80.4,604.0,19,17,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12544.0,12181.0,10572.0,7451.0,11322.0,11765.666666666666,1049.558161005536,9951.666666666666,2140.9122043340985,9267.0,1976.1732993568412,351.0,0.031001589825119247,10660.0,1996-10-01
1996-10-01,6090.0,2767.0,1779.0,24.0,10660.0,1762.0,,1996,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.96451612903226,28.174193548387095,30.3,24.029032258064515,20.5,4.145161290322581,73.6774193548387,44.8,8,2,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11673.0,12544.0,12181.0,8118.0,9834.0,12132.666666666666,437.50695232569717,10655.333333333334,1825.173927785155,9296.25,2011.6346643283084,826.0,0.08399430547081543,9492.0,1996-11-01
1996-11-01,5615.0,2122.0,1731.0,24.0,9492.0,1842.0,,1996,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.003333333333334,25.313333333333333,29.8,21.12,16.3,4.193333333333333,69.03333333333333,3.5,5,0,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10660.0,11673.0,12544.0,8844.0,8534.0,11625.666666666666,942.8914748439101,11079.0,1352.1316503950438,9365.083333333334,2045.5538684639603,958.0,0.11225685493320836,7740.0,1996-12-01
1996-12-01,4743.0,1500.0,1473.0,24.0,7740.0,1878.0,,1996,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.34193548387097,20.396774193548385,24.8,16.39032258064516,13.5,4.006451612903226,64.16129032258064,0.0,0,0,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9492.0,10660.0,11673.0,10572.0,7196.0,10608.333333333334,1091.4175797252544,11187.0,1148.4476479143595,9444.916666666666,2028.7955431882733,544.0,0.07559755419677594,8014.0,1997-01-01
1997-01-01,4843.0,1663.0,1484.0,24.0,8014.0,2230.0,,1997,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.687096774193545,18.874193548387098,23.9,14.725806451612904,10.2,4.148387096774194,70.61290322580645,44.6,6,0,6,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7740.0,9492.0,10660.0,12181.0,7578.0,9297.333333333334,1469.7011033993756,10715.0,1830.9309107664399,9490.25,1979.4530523262308,436.0,0.05753496964898397,7085.0,1997-02-01
1997-02-01,4244.0,1666.0,1151.0,24.0,7085.0,2160.0,,1997,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,16.15,18.02857142857143,24.6,14.553571428571429,10.9,3.475,78.92857142857143,111.7,11,0,1,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8014.0,7740.0,9492.0,12544.0,7030.0,8415.333333333334,942.4316067139027,10020.5,1950.066845008146,9526.583333333334,1944.8615495632826,55.0,0.007823613086771042,7106.0,1997-03-01
1997-03-01,4352.0,1454.0,1275.0,25.0,7106.0,2178.0,,1997,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,20.061290322580643,22.47741935483871,27.1,18.32903225806452,14.2,4.1483870967741945,81.7741935483871,34.8,10,0,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7085.0,8014.0,7740.0,11673.0,7451.0,7613.0,477.3436916939627,9110.666666666666,1805.332730182082,9531.166666666666,1938.4975359720456,-345.0,-0.04630250973023753,8893.0,1997-04-01
1997-04-01,5454.0,1715.0,1699.0,25.0,8893.0,2194.0,,1997,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,22.753333333333334,24.990000000000002,29.7,21.243333333333332,18.8,3.746666666666667,82.83333333333333,133.2,11,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7106.0,7085.0,8014.0,10660.0,8118.0,7401.666666666667,530.4001633986887,8349.5,1433.388956285077,9502.416666666666,1974.3795554016137,775.0,0.0954668637595466,9844.0,1997-05-01
1997-05-01,5972.0,2132.0,1715.0,25.0,9844.0,2014.0,,1997,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,26.061290322580643,28.458064516129035,31.8,24.1,21.3,4.358064516129032,81.74193548387096,300.8,18,9,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8893.0,7106.0,7085.0,9492.0,8844.0,7694.666666666667,1037.8402253397937,8055.0,970.527691516333,9567.0,1937.3047819539945,1000.0,0.11307100859339658,10554.0,1997-06-01
1997-06-01,5972.0,2923.0,1634.0,25.0,10554.0,1945.0,,1997,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,27.326666666666664,29.470000000000002,32.1,25.613333333333333,22.3,3.856666666666667,85.33333333333333,783.6,23,18,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9844.0,8893.0,7106.0,7740.0,10572.0,8614.333333333334,1390.1087487435461,8113.666666666667,1079.307308724762,9650.333333333334,1924.8450862499565,-18.0,-0.0017026106696935717,12254.0,1997-07-01
1997-07-01,6811.0,3631.0,1787.0,25.0,12254.0,1852.0,,1997,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.106451612903225,30.25483870967742,33.2,26.106451612903225,22.6,4.148387096774194,84.03225806451613,746.0,18,16,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10554.0,9844.0,8893.0,8014.0,12181.0,9763.666666666666,833.4088632438094,8582.666666666666,1436.6875327177752,9648.833333333334,1924.068408977248,73.0,0.00599293982431659,11892.0,1997-08-01
1997-08-01,6449.0,3694.0,1724.0,25.0,11892.0,1771.0,,1997,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.38064516129032,30.677419354838708,33.2,26.25483870967742,23.8,4.422580645161291,82.87096774193549,829.0,21,20,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12254.0,10554.0,9844.0,7085.0,12544.0,10884.0,1238.426420906788,9289.333333333334,2023.827825351427,9654.916666666666,1932.897328709761,-652.0,-0.05197704081632648,11892.0,1997-09-01
1997-09-01,6463.0,3662.0,1728.0,39.0,11892.0,1766.0,,1997,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,26.40666666666667,28.546666666666667,31.5,24.526666666666664,19.3,4.02,79.16666666666667,232.89999999999998,15,11,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11892.0,12254.0,10554.0,7106.0,11673.0,11566.666666666666,895.4782707209181,10090.5,1925.7713000250105,9600.583333333334,1851.7639481578005,219.0,0.01876124389617062,10962.0,1997-10-01
1997-10-01,6457.0,2768.0,1713.0,24.0,10962.0,1868.0,,1997,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.903225806451612,27.903225806451612,30.4,24.299999999999997,19.5,3.603225806451613,78.48387096774194,112.8,7,2,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11892.0,11892.0,12254.0,8893.0,10660.0,12012.666666666666,209.00079744661812,10888.166666666666,1346.3658368610984,9618.833333333334,1874.9790221048684,302.0,0.028330206378986977,9076.0,1997-11-01
1997-11-01,5525.0,1991.0,1535.0,25.0,9076.0,1957.0,,1997,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.14333333333333,25.259999999999998,28.6,21.2,15.8,4.06,70.86666666666666,7.1,4,0,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10962.0,11892.0,11892.0,9844.0,9492.0,11582.0,536.9357503463444,11233.0,935.3936069912065,9644.0,1892.1723446394037,-416.0,-0.043826380109565966,8494.0,1997-12-01
1997-12-01,5309.0,1639.0,1520.0,26.0,8494.0,1972.0,,1997,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.906451612903226,20.883870967741935,25.2,17.080645161290324,12.4,3.803225806451613,75.03225806451613,6.5,3,0,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9076.0,10962.0,11892.0,10554.0,7740.0,10643.333333333334,1434.7910416967804,11105.0,1183.2015889103682,9609.333333333334,1899.0087525928466,754.0,0.09741602067183464,8044.0,1998-01-01
1998-01-01,4922.0,1724.0,1373.0,25.0,8044.0,2270.0,,1998,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.845161290322583,18.9741935483871,25.9,15.04516129032258,9.7,3.929032258064516,80.70967741935483,48.9,8,0,6,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8494.0,9076.0,10962.0,12254.0,8014.0,9510.666666666666,1290.1384938576714,10761.666666666666,1600.3926601514665,9672.166666666666,1843.1879908725987,30.0,0.0037434489643124458,7901.0,1998-02-01
1998-02-01,4823.0,1858.0,1195.0,25.0,7901.0,2226.0,,1998,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,17.20357142857143,19.314285714285713,26.0,15.15,8.9,4.164285714285714,83.46428571428571,153.7,17,0,4,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8044.0,8494.0,9076.0,11892.0,7085.0,8538.0,517.4050637556757,10060.0,1732.681159359685,9674.666666666666,1840.7532219834416,816.0,0.11517290049400142,8053.0,1998-03-01
1998-03-01,4970.0,1668.0,1389.0,26.0,8053.0,2232.0,,1998,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,19.051612903225806,21.419354838709676,27.6,17.18064516129032,12.4,4.238709677419355,85.74193548387096,55.300000000000004,9,0,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,7901.0,8044.0,8494.0,11892.0,7106.0,8146.333333333333,309.4613600004866,9394.833333333334,1652.954738238978,9742.666666666666,1749.1849703807936,947.0,0.1332676611314383,9535.0,1998-04-01
1998-04-01,5869.0,2043.0,1598.0,25.0,9535.0,2252.0,,1998,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,24.82,27.366666666666667,30.8,22.89,19.3,4.476666666666666,81.46666666666667,237.10000000000002,13,1,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,8053.0,7901.0,8044.0,10962.0,8893.0,7999.333333333333,85.27797683664788,8755.0,1163.5851494411672,9821.583333333334,1637.1915231069736,642.0,0.07219161137973695,10485.0,1998-05-01
1998-05-01,6302.0,2615.0,1542.0,26.0,10485.0,2024.0,,1998,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,26.758064516129032,29.03548387096774,32.2,24.951612903225808,21.2,4.083870967741936,84.38709677419355,335.2,16,11,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9535.0,8053.0,7901.0,9076.0,9844.0,8496.333333333334,902.7166406649144,8517.166666666666,658.4549845408503,9875.083333333334,1614.4200455065381,641.0,0.06511580658269,11873.0,1998-06-01
1998-06-01,6797.0,3313.0,1737.0,26.0,11873.0,1972.0,,1998,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.313333333333333,30.279999999999998,32.7,26.563333333333333,21.8,3.7166666666666672,84.36666666666666,814.5,25,19,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10485.0,9535.0,8053.0,8494.0,10554.0,9357.666666666666,1225.659550337426,8752.0,1038.9425393158294,9928.5,1623.874855231937,1319.0,0.12497631229865447,13279.0,1998-07-01
1998-07-01,7361.0,4091.0,1801.0,26.0,13279.0,1852.0,,1998,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.032258064516128,31.480645161290322,33.3,27.141935483870967,23.7,4.338709677419355,80.54838709677419,267.2,17,25,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11873.0,10485.0,9535.0,8044.0,12254.0,10631.0,1175.8180131295824,9315.166666666666,1622.845946683384,10038.416666666666,1712.295506481037,1025.0,0.08364615635710781,13795.0,1998-08-01
1998-08-01,7388.0,4616.0,1765.0,26.0,13795.0,1719.0,,1998,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.54516129032258,32.148387096774194,34.4,27.39032258064516,24.8,4.758064516129032,79.19354838709677,245.4,14,28,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13279.0,11873.0,10485.0,7901.0,11892.0,11879.0,1397.0096635313555,10187.666666666666,2130.573506515719,10123.833333333334,1852.6770229900167,1903.0,0.1600235452404979,12643.0,1998-09-01
1998-09-01,7056.0,3877.0,1684.0,26.0,12643.0,1725.0,,1998,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.816666666666666,30.063333333333333,32.1,26.220000000000002,24.3,3.8433333333333333,77.63333333333334,230.9,12,19,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13795.0,13279.0,11873.0,8053.0,11892.0,12982.333333333334,994.7508900892308,11170.0,2222.199540995366,10282.416666666666,2084.701873533755,751.0,0.06315169862092174,11621.0,1998-10-01
1998-10-01,6771.0,3279.0,1545.0,26.0,11621.0,1770.0,,1998,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.141935483870967,28.299999999999997,32.3,24.293548387096774,21.7,4.006451612903225,70.96774193548387,133.9,9,6,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12643.0,13795.0,13279.0,9535.0,10962.0,13239.0,577.0407264656296,11935.0,1651.274901401948,10345.0,2147.734451166454,659.0,0.060116767013318695,9381.0,1998-11-01
1998-11-01,6011.0,1863.0,1481.0,26.0,9381.0,1926.0,,1998,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.163333333333334,25.273333333333333,29.1,21.4,19.3,3.8733333333333335,72.2,28.799999999999997,6,0,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11621.0,12643.0,13795.0,10485.0,9076.0,12686.333333333334,1087.6476145026563,12282.666666666666,1203.9025984965224,10399.916666666666,2173.2190810506017,305.0,0.03360511238431019,8840.0,1998-12-01
